timestamp,P2
11:54.2,7.33
16:53.5,6.43
21:52.0,5.72
26:51.4,7.43
31:52.4,7.3
36:51.7,8.27
41:51.0,7.6
46:50.4,8.75
51:51.0,9.77
56:51.0,10.38
01:49.6,10.55
06:49.6,11.4
11:48.9,10.95
16:48.2,11.63
21:47.6,11.35
26:46.2,11.5
31:46.2,10.6
36:45.6,11.85
41:45.8,11.8
46:45.2,12
51:44.4,12.9
56:43.7,10.45
01:43.9,11.85
06:44.4,11.63
11:42.9,12.13
16:42.3,10.45
21:41.6,9.93
26:40.9,10.05
31:40.5,8.3
36:39.5,9.15
41:38.9,7.05
46:38.1,8.3
51:37.4,10.1
56:37.7,8.73
01:37.0,6.7
06:36.3,8.98
11:35.6,8.2
16:35.9,13.93
21:36.0,14.27
26:35.6,14.05
31:35.3,16.12
36:34.7,13.6
41:36.0,10.2
46:37.0,12.9
51:36.4,12.63
56:35.7,12.18
01:36.7,6.75
06:36.0,6.22
11:35.4,8.35
16:35.4,5.45
21:34.7,5.1
26:34.9,8.6
31:34.1,6.32
36:33.4,5.9
41:34.0,11.82
46:34.3,9.65
51:35.2,10.93
56:34.7,8.07
01:35.5,8.15
06:35.0,7.85
11:34.3,8.7
16:36.4,8.27
21:35.7,8.02
26:35.0,8.5
31:34.3,8.75
36:33.9,7.97
41:33.6,8.63
46:34.6,8.57
51:34.1,6.25
56:33.4,7
01:32.0,6.7
06:32.2,4.9
11:35.9,5.72
16:51.5,6.2
21:50.8,4
26:50.2,4.05
31:49.6,3.97
36:49.7,5.62
41:49.2,11.23
46:48.4,6.62
51:47.8,5.85
56:47.8,8.13
01:47.8,6.95
06:47.9,6.05
11:47.2,3.75
16:46.6,3.25
21:46.0,3.45
26:47.4,4.4
31:46.9,4.68
36:46.4,3.87
41:46.5,3.85
46:46.3,5.4
51:45.6,4.3
56:45.0,3.78
01:44.4,2.67
06:44.0,2.62
11:44.6,2.45
16:44.5,3.08
21:44.3,2.45
26:44.1,2.17
31:43.8,3
36:43.5,2.72
41:44.7,2.72
46:44.8,3.35
51:44.5,7.3
56:44.9,6.3
01:44.9,2.87
06:43.7,3.17
11:43.3,3.67
16:42.7,3.7
21:42.5,3.25
26:41.3,5.43
31:42.0,10.93
36:41.3,4.2
41:41.4,4.8
46:40.7,4.62
51:40.4,3.8
56:39.8,3.62
01:39.1,3.92
06:39.1,3
11:39.2,4.5
16:39.4,4.6
21:38.7,3.78
26:38.1,4.32
31:37.3,3.8
36:36.7,5.28
41:36.1,3.78
46:36.7,3.65
51:36.5,4.12
56:36.6,4.18
01:36.8,3.83
06:35.4,3.55
11:35.5,4.15
16:34.0,3.65
21:33.3,3.5
26:32.6,4.87
31:31.9,4
36:30.6,3.83
41:32.7,4.07
46:32.1,5.8
51:33.2,4.57
56:32.7,3.2
01:33.2,3.08
06:32.6,5.47
11:32.2,3.6
16:31.7,5.22
21:31.6,3.6
26:31.3,4.18
31:30.8,2.47
36:30.5,13.73
41:34.3,4.72
46:35.9,6.55
51:36.1,4.75
56:35.9,5.32
01:35.8,5.97
06:35.3,3.78
11:35.7,6.12
16:35.1,5.2
21:35.7,4.75
26:37.1,4.68
31:36.5,3.85
36:36.6,3.97
41:36.4,3.35
46:36.7,4.3
51:37.0,5.35
56:38.0,8
01:37.3,15.4
06:36.1,5.4
11:35.4,4.72
16:34.9,5.25
21:34.4,4.72
26:34.0,6.15
31:33.4,6.78
36:33.0,5.07
41:38.8,6.68
46:38.1,6.57
51:36.8,6.1
56:37.2,5.8
01:37.9,5.82
06:38.2,5.05
11:38.2,5.6
16:37.6,5.62
21:37.0,5.4
26:37.1,6.2
31:37.9,5.47
36:38.1,5.45
41:41.1,5.28
46:40.7,5.62
51:41.1,5.4
56:41.2,5.62
01:41.6,6
06:40.4,5.82
11:41.1,6.12
16:40.8,5.9
21:41.3,6.75
26:42.3,6.5
31:41.9,9.35
36:41.4,6.5
41:40.9,6.68
46:40.2,5.37
51:40.4,4.68
56:40.5,5.1
01:39.9,7.03
06:41.7,6.28
11:41.1,5.28
16:41.4,5.28
21:40.7,6.2
26:39.4,7.43
31:38.7,7.4
36:39.2,5.85
41:38.6,7.45
46:37.1,6.65
51:36.6,6.45
56:36.8,6.32
01:37.6,7.07
06:38.7,8
11:38.9,6.95
16:38.9,7.35
21:38.2,7.03
26:38.6,8.3
31:39.0,15.57
36:48.4,19.9
41:47.6,19.92
46:47.9,19.08
28:43.7,19.25
33:43.6,17.42
38:43.2,17.3
43:42.6,15.98
48:42.1,19.4
53:41.6,20.17
58:43.2,18
03:42.6,16.77
08:42.1,14.87
13:43.5,13.88
18:44.5,12.15
23:44.4,13.3
28:45.6,25.5
33:45.0,19.35
38:47.0,18.87
43:47.3,19.55
48:48.8,18.83
53:48.9,18.27
58:48.2,17
03:47.6,15.75
08:47.7,14.73
13:47.8,16.33
18:49.0,17.1
23:49.1,15.82
28:48.4,15.27
33:47.8,13.75
38:47.8,12.1
43:47.2,10.43
48:46.6,10.48
53:45.9,9.88
58:48.1,10.3
03:48.3,10.6
08:52.9,9.73
13:53.7,13.32
18:53.1,11.73
23:52.5,11.63
28:52.9,13.73
33:53.1,12.68
38:53.9,12.18
43:55.3,14.87
48:55.2,14.3
53:57.3,13.52
58:56.8,13.3
03:56.9,13.65
08:59.1,13.6
13:58.5,13.4
18:59.0,13.05
23:58.6,12.85
28:57.9,11.63
33:58.4,10.45
38:58.9,9.63
44:01.0,9.98
49:01.9,9.5
54:01.3,9.32
59:01.8,10.32
04:02.3,10.32
09:01.6,11.15
14:01.9,11.6
19:01.4,9.8
24:00.9,9.67
29:00.2,10.73
33:59.5,9.93
38:58.9,10.63
43:58.2,10.8
48:58.3,11.93
53:58.4,10.6
58:57.8,11.55
03:57.2,10.45
08:57.3,10.37
13:57.4,10.7
18:57.5,11.27
23:56.8,9.7
28:56.6,9.8
33:58.0,7.87
38:57.3,6.3
43:56.6,6.03
48:56.0,5.03
53:54.6,5.57
58:55.4,3.95
03:54.8,4.6
08:54.1,5.12
13:53.5,4.87
18:54.4,4.25
23:53.7,5.1
28:58.6,5.57
33:58.6,5.4
38:58.8,5.78
43:59.5,4.7
49:00.4,4.03
54:00.5,4.53
58:59.9,4.87
04:03.2,5.68
09:06.6,5.28
14:10.3,5.45
19:09.8,6.87
26:46.7,10.43
31:49.3,11.77
36:51.2,12.48
41:50.5,10.73
46:51.5,11.05
51:51.2,11.27
56:50.5,13.05
01:49.9,13.25
06:51.2,13.93
11:58.9,13.98
17:02.3,13.07
27:22.3,14.23
32:21.7,11.95
37:21.7,12.82
42:21.1,14.95
47:20.4,14.6
52:20.5,17.08
57:20.5,15.77
02:20.1,17.6
07:19.4,17.62
15:06.9,13.13
20:06.2,11.25
25:05.5,8.77
30:04.8,14.5
35:04.9,15.43
40:04.2,11.25
45:03.8,5.97
50:02.4,8.85
55:02.7,10.3
00:02.2,9
05:01.7,6.15
10:01.0,7.8
15:00.4,6
20:00.7,6.78
25:00.1,4.6
29:59.4,7.55
34:58.7,14.32
39:58.0,7.55
44:56.6,7.75
49:56.2,6.87
54:56.3,7.28
59:56.4,5.65
04:55.7,11.23
09:55.8,10.6
14:55.5,7.62
19:55.6,6.7
24:55.1,9.98
29:54.5,7.22
34:54.9,8.4
39:54.2,6.1
44:56.4,8.82
49:55.9,11.63
54:55.5,5.9
59:55.1,5.85
04:54.5,6.05
09:54.7,3.22
14:54.1,4.6
19:54.2,8.27
24:54.3,6.87
29:53.6,9.5
34:53.7,7.05
39:53.2,8.43
44:52.7,6.03
49:53.0,4.82
54:52.3,5.68
59:51.6,7.1
04:51.1,5.12
09:50.6,4.55
14:49.9,6.32
19:50.1,5.65
24:50.3,8.32
29:50.4,6.5
34:50.8,4.5
39:50.2,5.78
44:49.6,5.3
49:48.4,4.75
54:48.0,4.3
59:49.9,4.85
04:51.6,8.15
09:51.8,6.32
14:51.3,18.9
19:50.0,10.45
24:49.4,4.82
29:49.3,4.03
34:49.6,5.22
39:49.8,3.85
44:50.3,3.87
49:50.4,4.72
54:49.4,4.45
59:49.7,4.4
04:50.2,4.9
09:49.6,5.43
14:49.0,7.8
19:46.9,5.4
24:47.0,4.87
29:46.4,5.53
34:46.5,5.55
39:46.7,4.5
44:45.3,4.6
49:44.6,5.3
54:44.0,5.35
59:44.2,4.85
04:43.6,4.22
09:43.1,6.32
14:43.2,16.42
19:43.6,6.65
24:43.7,6.87
29:43.2,6.53
34:43.5,5.8
39:42.8,6.03
44:42.1,5.9
49:41.5,6.18
54:40.0,5.32
59:40.3,5.65
04:39.6,5.03
09:39.0,4.93
14:38.4,10.65
19:38.7,5.37
24:38.1,5.2
29:37.5,9.98
34:37.0,10.52
39:36.3,5.8
44:35.8,17.9
49:36.0,12.55
54:35.4,17.08
59:36.2,15.02
04:35.1,9.3
09:35.6,14.4
14:36.0,22.02
19:35.4,11.27
24:35.5,16.95
29:34.9,16.6
34:34.2,16.52
39:33.6,25.3
44:35.0,20.05
49:34.4,14.02
54:39.0,18.23
59:40.6,22.55
04:42.3,20.65
09:52.5,16.45
14:53.9,12.75
40:55.6,10.68
52:01.5,25.95
32:55.6,5.95
37:55.7,6.68
42:56.4,5.78
47:59.3,5
53:04.8,5.85
58:07.4,8.43
03:09.0,7.6
08:11.4,11.85
13:11.8,15.15
18:11.4,12.82
23:14.9,15.05
28:16.2,15.4
33:15.9,15.5
38:24.2,11.3
43:35.3,10.95
49:28.8,19.37
54:34.4,12.5
59:38.6,19.62
07:32.3,12.25
12:37.3,7.8
17:38.9,6.05
22:38.4,6.18
27:39.3,6.35
38:49.4,5.87
43:52.1,6.57
49:09.2,6.22
54:12.6,6.43
02:01.9,6.72
07:05.0,6.55
12:14.8,6.45
17:16.2,6.25
22:15.6,5.12
27:15.0,5.8
32:14.5,5.25
37:16.2,5.2
42:15.5,5.53
47:14.8,4.8
52:22.7,6.18
57:23.9,5.97
02:23.0,5.62
07:22.3,5.45
12:28.6,5.25
17:28.8,5.12
22:28.2,5.72
27:29.4,5.6
32:28.9,5.93
37:28.9,5.28
42:29.3,4.93
47:29.2,5.03
52:28.7,5.57
57:28.2,5.45
02:30.4,5.37
07:31.2,4.75
12:34.8,5.7
17:37.4,5.68
22:39.1,5.57
27:39.8,6.78
32:39.9,6.87
37:41.4,6.28
42:42.2,6.7
47:43.5,6.87
53:00.1,7.93
58:01.9,8.13
03:05.1,6.93
08:04.3,6.78
13:04.9,6.15
18:04.2,5.8
23:03.6,6.03
28:04.5,7.87
33:03.9,7.53
38:03.7,7.65
43:03.1,7.95
48:03.4,7.75
53:03.5,8.68
58:03.7,8.52
03:03.0,8
08:02.3,7.75
13:00.9,7.7
18:00.9,9.15
23:00.9,9.88
28:00.2,8.7
32:59.5,8.3
37:59.0,8.57
42:58.2,7.9
47:59.5,6.6
52:59.4,7.12
57:58.7,7.82
02:58.0,7.93
07:57.3,7.75
12:55.9,7.6
17:54.5,7.72
22:53.8,8.2
27:53.8,11.15
32:52.3,11.12
37:52.2,12.63
42:50.8,12.48
47:50.1,14.35
52:49.4,11.18
57:49.4,11.02
02:49.7,10.48
07:49.0,10.32
12:49.1,11.93
17:48.4,10.45
22:47.8,9.8
27:47.2,11.1
32:46.6,14.55
37:46.6,17.35
42:46.0,14.68
47:45.4,16.55
52:43.9,17.67
57:44.5,14.82
02:44.0,15.73
07:46.6,14.73
13:09.3,15.1
18:08.0,15.23
23:09.3,15.82
28:09.5,23.5
33:21.9,16.65
38:27.7,17.1
43:41.8,20.35
48:42.9,18.87
53:42.2,17.17
58:41.5,16.05
03:43.7,14.43
11:49.9,14.7
16:50.4,17.2
27:37.9,12.07
47:21.9,14.93
52:22.3,14.02
57:25.3,8.65
02:36.4,9.5
07:36.0,8.73
25:16.9,11.8
36:05.5,10.1
41:05.0,11.05
46:04.3,9.68
51:03.7,11.2
56:03.4,10.27
01:02.9,10.15
06:02.3,10.23
11:01.8,11.7
16:00.4,9.07
20:59.8,10.88
25:59.8,9.95
31:01.0,9.9
36:03.4,9.65
41:05.2,8.4
46:05.4,8.3
51:06.6,9.23
56:07.6,7.85
01:08.5,12.63
06:09.7,13.23
11:10.6,9.18
16:11.2,8.68
21:12.2,8.43
26:12.5,8.4
31:12.3,8.18
36:11.8,7.37
41:11.3,7.68
46:11.8,6.62
51:12.3,6.4
56:13.2,6.22
01:12.7,6.35
06:12.1,6.35
11:16.6,6.12
16:17.4,5.43
24:32.3,5.95
35:33.6,7.1
46:40.3,7.6
51:51.4,6.85
00:06.0,8.65
05:05.3,26.17
10:05.3,18.3
15:05.5,12.5
20:04.3,8.52
25:05.1,6.75
30:04.0,7.03
35:02.8,8.05
40:03.7,6.05
45:05.8,7.37
50:07.0,6.87
55:05.6,6.4
00:04.9,6.85
05:05.4,6.47
10:05.7,5.6
15:05.1,5.28
20:05.1,5.37
25:05.3,6.97
30:09.7,6.12
35:10.0,5.37
40:10.2,7.18
45:09.8,6.5
50:09.2,5.7
55:09.6,5
00:08.2,5.4
05:07.5,6.05
10:06.9,6.97
15:06.2,5.68
20:04.9,3.62
25:04.9,4.25
30:04.4,4.47
35:03.8,6.55
40:02.3,4.18
45:01.7,5.15
50:00.3,4.75
54:59.8,4.03
59:58.4,3.83
04:57.7,4.8
09:56.9,4.32
14:55.5,4.43
19:54.0,4.45
24:55.1,3.87
29:55.1,5.1
34:54.5,4.3
39:53.9,4.57
44:54.1,4.9
49:53.6,4.5
54:53.2,4.25
59:52.5,3.85
04:52.0,5.9
09:51.3,6.62
14:51.4,5.1
19:51.8,4.32
24:52.0,4.22
29:52.1,3.9
34:53.3,4.87
39:52.8,4.87
44:52.2,4.35
49:51.5,4.1
54:51.2,3.75
59:49.2,4.47
04:48.8,4.5
09:49.1,5.5
14:47.8,4.95
19:46.5,5.4
24:45.8,6.05
29:45.8,8.55
34:46.2,6.25
39:45.5,6.57
44:44.9,6.05
49:43.4,5.72
54:43.5,7.22
59:43.0,8.9
04:42.3,9.4
09:41.5,6.3
14:40.8,5.85
19:40.1,7.1
24:39.4,6.7
29:39.1,12.88
34:38.7,9.6
39:38.0,8.07
44:37.4,9.43
49:36.8,7.03
54:36.3,7.4
59:35.8,6.8
04:35.4,8.52
09:35.9,8.32
14:36.0,9.68
19:35.4,10
24:34.8,7.9
29:33.5,7.72
34:34.4,8.32
39:35.3,10.45
44:38.4,9.1
49:41.8,8.1
54:43.2,7.85
59:42.7,8.48
04:41.5,8.07
09:45.3,9.23
14:45.6,8.85
19:48.0,9.13
24:47.1,8.9
29:46.4,8.98
34:45.7,9.07
39:45.3,9.07
44:44.3,10.7
49:44.4,9.73
54:47.9,10.05
59:59.7,10.05
05:17.2,9.43
10:26.6,8.13
15:38.5,8.48
20:46.0,7.78
26:12.3,6.9
31:12.5,7.82
36:14.7,8.2
41:14.6,8.2
46:14.2,7.75
51:14.7,7.35
56:19.9,7.57
01:22.4,8
06:25.4,8.07
11:25.7,10.8
16:25.1,9.93
21:25.9,9.57
26:26.7,9.1
31:27.2,8.68
36:27.0,8.85
41:27.4,9.68
46:27.1,10.48
51:26.7,10.2
56:30.3,10.4
01:30.6,10.2
06:35.3,11.35
11:49.1,12.48
16:49.4,11.68
21:50.1,11.65
26:49.5,11.65
31:49.5,11.68
36:48.6,11.8
41:53.8,10.93
46:55.1,10.77
51:56.5,12.25
56:56.6,12.43
01:56.1,11.82
06:55.7,10.18
11:57.5,8.75
16:57.1,7.75
21:58.9,8.55
26:59.1,6.68
31:59.7,5.57
37:00.8,4.05
42:02.1,4.53
47:02.9,4.53
52:02.9,3.67
57:02.9,3.37
02:08.1,3.6
07:20.1,3.67
12:22.9,3.42
17:22.4,3.9
22:21.0,3.78
27:20.4,4.5
32:20.8,4.9
37:20.2,4.32
42:22.8,4.75
47:22.7,5.75
52:22.5,6.65
57:22.7,7.78
02:22.4,7.93
07:21.8,7.9
12:21.3,7.62
17:20.9,7.85
22:19.6,8.85
27:19.2,8.75
32:18.8,7.6
37:18.3,8.65
42:17.9,11.15
47:18.2,8.15
52:18.5,8.45
57:18.7,8.8
02:18.1,8.48
07:18.5,10.05
12:17.9,11.77
17:16.6,11.45
22:16.6,11.77
27:16.0,10.98
32:14.7,10.23
37:13.4,9.55
42:12.7,9.2
47:12.8,9.2
52:13.8,12.18
57:13.1,12.37
02:13.3,9.13
07:13.6,8.6
12:13.1,10.27
17:12.6,10.77
22:13.7,11.73
27:13.1,10.33
32:11.7,12.6
37:11.8,12.43
42:11.2,9
47:11.2,9.37
52:10.5,10.15
57:09.9,11.1
02:10.0,10.68
07:08.8,11.65
12:08.2,10.82
17:07.5,10.05
22:06.8,9.63
27:06.1,10.1
32:06.4,10.82
37:06.4,10.05
42:05.9,11.02
47:06.3,10.9
52:05.6,11.35
57:05.1,11.8
02:04.4,11.98
07:04.9,14.05
12:05.1,16.45
17:07.1,16.45
22:06.4,18.67
27:06.0,14.13
32:09.3,17.05
37:09.5,17.62
42:08.9,18.3
47:08.6,17.6
52:08.1,20.08
57:26.8,17.9
02:33.3,17.73
07:33.8,17.98
12:33.3,16.8
17:35.1,16.2
22:35.2,15.15
27:35.2,12.6
32:33.7,11.55
37:33.6,11.38
42:33.3,12.7
47:33.6,15.88
52:33.6,18.73
57:34.2,17.98
02:36.3,13.35
07:36.8,14.63
12:36.3,12.32
17:35.8,8.63
22:35.3,10.38
27:35.2,6.78
32:35.3,7.7
37:34.9,5.1
42:35.0,5.8
47:34.6,7.5
52:34.5,7.97
57:34.1,8.23
02:34.8,8.73
07:34.4,5.32
12:34.1,6
17:33.7,5.95
22:35.6,7.78
27:36.4,4.75
32:36.6,5.75
37:36.3,6.6
42:35.8,6.9
47:35.7,7.35
52:36.0,7.12
57:40.1,6.93
02:39.4,10.6
07:41.8,7.43
12:41.1,11.7
17:41.1,7.6
22:40.5,8.52
27:41.9,8.13
32:41.6,10.45
37:41.0,4.55
42:40.3,6.32
47:39.6,5.6
52:38.9,6.75
57:37.4,6.68
02:37.6,6.43
07:36.9,7.72
12:36.4,8.63
17:35.7,7.1
22:37.1,8.2
27:36.4,7.47
32:35.8,7.68
37:35.8,5.95
42:35.2,6.5
47:34.5,6
52:34.5,5.45
57:34.0,5.47
02:33.5,5.85
07:33.0,6.75
12:32.6,5.87
17:32.2,5.2
22:33.2,5.5
27:34.4,4.4
32:34.3,4.82
37:34.7,5.5
42:36.5,4.93
47:36.0,5.1
52:36.0,5.12
57:36.6,5.47
02:37.3,4.35
07:53.7,6.03
12:58.5,5.47
17:58.3,5.5
22:58.3,5.05
27:57.7,4.15
33:02.6,3.8
38:01.9,3.87
43:02.2,3.55
48:00.8,4.32
53:00.3,3.67
57:58.9,3.65
02:57.5,5.2
07:56.8,5.8
12:55.4,5.47
17:56.2,3.87
22:55.5,4.1
27:55.5,3.33
33:01.1,4.03
38:00.4,4.2
43:01.5,3.72
48:01.5,4.53
53:04.2,3.08
58:48.5,2.85
03:49.7,2.75
08:49.3,2.4
13:49.8,6.12
18:49.2,3.7
23:48.5,3.53
28:47.2,3.05
33:46.5,4.87
38:46.9,6.68
43:46.5,5.8
48:45.7,2.8
53:44.3,3.17
58:44.3,5.35
03:45.0,4.1
08:44.3,4.05
13:44.5,3.83
18:44.0,3.67
23:45.3,3.22
28:46.6,3.15
33:51.7,3.92
38:50.9,4.47
43:51.0,4.9
48:50.2,4.6
53:49.1,5.2
58:49.3,4
03:49.5,4.7
08:50.5,5.65
13:50.8,5.95
18:52.2,5.75
23:52.4,5.78
28:52.5,4.7
33:51.8,5.9
38:53.1,8.15
44:01.6,8.95
49:01.9,7.4
54:03.0,10.45
59:04.8,6.18
04:04.4,5.8
09:03.9,8.13
14:05.2,7.65
19:05.4,7.78
24:05.6,5.37
29:08.9,5.75
34:09.3,4.9
39:10.9,6.3
44:10.4,5.72
49:10.9,6.28
54:10.2,6.18
59:09.9,5.95
04:10.9,7.12
09:10.5,7.72
14:09.8,7.35
19:10.6,7.85
24:10.1,6.87
29:11.2,7.03
34:09.9,7.28
39:10.1,7.7
44:08.9,7.72
49:08.4,8.35
54:08.5,8.57
59:07.8,8.05
04:07.2,8.13
09:16.8,7.93
14:20.4,9
19:19.7,8.2
24:20.9,7.8
29:21.7,6.87
34:20.9,9.25
39:20.6,7.8
44:20.0,7.25
49:19.5,8.85
54:18.5,7.93
59:17.8,7.57
04:17.0,7.35
09:17.8,7.28
14:16.5,7.65
19:17.3,7.47
24:16.7,8.1
29:15.8,7.85
34:15.3,7.97
39:14.0,7.62
44:13.6,7.97
49:13.8,7.3
54:13.1,7.78
59:12.8,7.93
04:10.5,8.5
09:09.1,9.55
14:10.6,9.73
19:10.8,9.52
24:11.0,10.7
29:10.4,10.9
34:09.7,11.45
39:08.5,11.4
44:08.0,11.4
49:15.2,11.93
54:16.4,11.57
59:18.5,10.35
04:23.1,9.68
09:23.5,9.82
14:23.1,9.32
19:23.5,9.5
24:23.5,10.07
29:23.5,10.68
34:23.0,10.1
39:24.2,9.75
44:24.2,9.88
49:23.6,9.65
54:24.5,9.9
59:24.0,10.38
04:24.3,10.85
09:26.2,10.65
14:26.1,10.32
19:25.5,11
24:24.8,10.98
29:24.2,11.23
34:23.6,11.18
39:23.7,11.12
44:23.0,10.32
49:22.3,9.57
54:22.6,9
59:23.0,10.5
04:23.1,9.73
09:22.4,8.75
14:25.7,7.43
19:25.1,6.65
24:24.5,6.4
29:23.8,4.18
34:25.0,4.5
39:25.0,3.7
44:24.3,3.72
49:23.6,4.12
54:23.5,4.43
59:22.9,4.1
04:22.4,3.95
09:21.8,4.43
14:21.4,4.97
19:20.8,5.62
24:20.4,4.97
29:19.0,4.5
34:19.3,4.72
39:19.3,4.37
44:18.7,4.8
49:21.0,5.15
54:21.2,6.03
59:20.5,6.28
04:21.5,6.75
09:20.9,6.78
14:20.3,6.87
19:19.5,7.22
24:18.0,7.37
29:17.3,8.38
34:17.4,7
39:16.7,7.6
44:17.8,6.93
49:17.2,6.7
54:17.2,7.3
59:16.6,8.18
04:16.7,7.18
09:16.1,7.68
14:16.1,7.47
19:15.4,8.32
24:14.6,8.68
29:14.8,10.3
34:14.9,11.7
39:14.9,11.43
44:14.2,11.3
49:13.5,9.52
54:12.8,10.5
59:12.1,9.77
04:11.5,10.32
09:10.8,9.15
14:10.1,7.53
19:10.1,10.18
24:10.4,13.95
29:09.3,14.98
34:08.6,14.02
39:08.1,14.23
44:08.2,16.95
49:07.7,15.13
54:07.9,14.45
59:07.9,13.95
04:17.0,14.05
09:17.2,13.55
14:15.8,12.98
19:15.8,15.05
24:15.2,17.33
29:15.3,20.8
34:15.6,18.25
39:15.8,19.05
44:15.1,19.25
49:14.4,21.37
54:14.8,22.92
59:14.0,21.17
04:13.4,19.7
09:12.8,21.37
14:13.3,21.45
19:12.6,22.62
24:12.3,22.95
29:12.7,22.62
34:13.3,25.52
39:13.5,24.08
44:14.9,23
52:13.7,14.93
57:13.7,10.65
02:14.8,8.1
07:32.9,8.85
12:39.2,9.75
23:37.8,10.4
28:43.0,9
33:42.5,7.7
38:41.8,8.07
43:41.3,8.32
48:41.4,10.63
53:43.6,10.32
58:42.9,11.7
03:42.3,9.63
08:41.6,11.55
13:40.8,10.48
18:40.4,9.45
23:39.7,8.93
28:39.0,10.7
33:38.5,8.7
38:37.8,9.4
43:37.1,9.75
48:34.8,10.65
53:34.8,10.07
58:34.9,9.32
03:34.2,10.3
08:33.9,10.8
13:33.4,8.68
18:33.4,8.38
23:32.9,6.95
28:32.4,5.12
33:31.7,6.28
38:31.7,5.15
43:31.8,5.45
48:30.7,5.8
53:31.0,4.8
58:29.7,5.22
03:29.0,6
08:28.2,5.05
13:27.5,6.9
18:26.9,5.25
23:26.1,4.9
28:25.5,5.35
33:24.8,3.8
38:24.0,3.92
43:22.6,3.67
48:22.6,6.55
53:21.9,5
58:21.2,4.28
03:22.1,4.12
08:20.7,4.03
13:20.1,4.05
18:19.4,3.78
23:19.4,4.43
28:18.7,3.58
33:18.0,4.2
38:17.3,3.12
43:18.6,4.28
48:18.4,3.47
53:18.7,3.7
58:18.0,3
03:18.4,2.83
08:18.4,3.6
13:18.0,4.32
18:17.5,3.9
23:18.5,4.9
28:18.8,3.22
33:18.1,2.92
38:17.6,2.87
43:17.9,3.6
48:17.2,3.2
53:16.7,3.85
58:16.1,2.8
03:15.7,3.05
08:17.0,3.2
13:16.1,3.5
18:15.5,3.45
23:15.6,3.03
28:16.4,3.9
33:15.7,3.15
38:15.1,5.6
43:14.5,2.5
48:13.8,3
53:13.2,3.4
58:12.6,5.72
03:12.7,2.8
08:12.0,3.28
13:12.1,3.7
18:11.4,3.6
23:10.7,3.72
28:10.3,4.6
33:09.6,8.55
38:08.2,5.1
43:07.5,4.75
48:06.7,4.45
53:06.1,5.3
58:06.1,5.25
03:06.4,3.2
08:06.4,3.5
13:05.7,5.78
18:05.1,4.85
23:04.4,5.8
28:03.7,3.47
33:03.7,3.78
38:03.0,4.35
43:01.6,4.8
48:01.6,4.15
23:13.6,5.43
28:12.8,5.5
33:12.1,5.1
38:11.6,6.82
43:11.0,5.55
00:02.2,7.8
05:01.6,6.3
10:01.8,5.97
15:02.1,7.72
20:02.5,8.9
25:02.0,7.22
30:02.2,9.9
35:03.2,7.53
49:03.7,7.65
54:03.7,7.22
59:02.9,7
04:01.6,6.87
09:01.6,7.85
13:59.7,8.23
18:59.2,10.48
23:58.5,9.13
28:57.8,8.05
33:56.4,11.02
38:55.7,8.85
49:56.9,9.3
54:56.2,9.65
24:01.3,17.12
29:01.0,13.75
34:00.5,13.43
39:01.1,13.6
44:01.8,12.7
49:00.5,13.77
54:01.1,11.98
59:01.8,17.45
04:01.7,13.73
09:02.1,16.7
14:02.4,13.35
19:02.0,14.73
24:01.6,11.65
29:03.4,11.48
34:03.4,12.3
39:02.8,10.82
44:02.3,10.25
49:02.4,10.7
54:01.6,13.62
59:00.9,17.02
04:00.1,15.8
08:59.4,16.55
13:58.8,15.1
18:59.9,12.8
23:59.1,11.27
28:58.4,12.95
33:57.7,14.35
38:57.7,15.1
43:57.7,14.93
48:57.7,14.48
53:57.8,11.63
58:57.1,8.77
03:56.4,8.5
08:55.6,9.48
13:54.8,6.9
18:54.1,6.4
23:52.7,6.6
28:52.7,6.15
33:52.0,7.22
38:51.2,5.12
10:37.9,4.8
15:37.9,4.85
20:37.5,4.65
25:38.1,5.1
30:38.1,4.55
35:37.3,5
40:37.6,4.87
45:36.9,6
50:36.9,5.78
55:36.1,5.37
00:35.3,5.32
05:34.6,5.5
10:33.9,6.03
15:34.1,5.65
20:33.6,6.45
25:33.1,6.2
30:33.3,7.43
35:33.6,7.72
40:33.3,10.3
45:32.9,8.4
50:33.0,7.1
55:33.0,7.55
00:33.9,8.5
05:33.5,9.07
10:40.9,8.1
15:41.9,8.77
20:40.6,12.25
25:40.0,14.2
30:39.9,14.17
35:39.1,15
40:38.3,15.57
45:36.8,14.43
50:36.0,15.83
55:35.3,19.77
00:33.7,16.93
05:33.0,15.17
10:32.4,12.8
15:31.7,12.37
20:31.0,10.9
25:31.1,10.93
30:30.4,13.37
35:29.9,11.33
40:29.8,11.6
45:29.2,11.6
50:28.5,10.67
55:28.7,10.4
00:28.3,10
05:27.6,11
10:27.4,11.47
15:26.7,7.8
20:25.9,8
25:25.2,8.03
30:24.4,9.47
35:23.7,9.13
40:22.2,8.33
45:22.2,8.53
50:21.7,8.27
55:21.0,7.9
00:20.2,8.1
05:20.2,8.2
10:20.6,8.17
15:19.9,8.53
20:19.2,10.33
25:18.5,10.53
30:17.7,9.3
35:16.2,9.4
40:16.3,7.32
45:16.3,8.67
50:15.6,10.38
55:15.5,6.9
00:14.8,6.9
05:15.1,7.85
10:22.7,9.2
15:28.7,9.05
20:28.1,8
25:27.9,8.3
30:27.3,8.18
